Tipo DTE	Folio	Emisión	RUT Emisor	Emisor	Vencimiento	Sucursal	RUT Cliente	Cliente	Email	TimeStamp	Descripción	Número OC	Número Pedido	Contrato	Monto Neto	Monto Exento	IVA	Monto Total	Contacto	Autorizado SII	Distribuido	Recibido	Cedido	Anulado
61	439	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 15:48:08	Corrige Documento: 526226 Glosa:Comision Giro CL1758949992				156345	0	29706	186051	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	399	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 11:40:07	Corrige Documento: 612990 Glosa:Comision Giro CL1580119792				115086	0	21866	136952	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	416	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 12:50:52	Corrige Documento: 449853 Glosa:Comision Giro CL1807765592				120537	0	22902	143439	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	427	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 13:51:07	Corrige Documento: 907844 Glosa:Comision Giro CL1702974692				207755	0	39473	247228	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	443	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 16:09:08	Corrige Documento: 637155 Glosa:Comision Giro CL1964296092				191087	0	36306	227393	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	382	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 10:19:11	Corrige Documento: 441449 Glosa:Comision Giro CL1376828992				72372	0	13751	86123	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	380	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 10:11:07	Corrige Documento: 439062 Glosa:Comision Giro CL1260122192				132952	0	25261	158213	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	450	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 17:10:11	Corrige Documento: 927544 Glosa:Comision Giro CL2106887692				168970	0	32104	201074	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	397	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 11:36:07	Corrige Documento: 608895 Glosa:Comision Giro CL1536203992				184937	0	35138	220075	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	398	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 11:38:07	Corrige Documento: 611693 Glosa:Comision Giro CL1566704892				137057	0	26041	163098	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	400	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 11:41:08	Corrige Documento: 615569 Glosa:Comision Giro CL1619024692				165826	0	31507	197333	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	422	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 13:21:08	Corrige Documento: 397942 Glosa:Comision Giro CL1522287592				173549	0	32974	206523	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	445	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 16:20:09	Corrige Documento: 642171 Glosa:Comision Giro CL2058092892				151488	0	28783	180271	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	383	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 10:26:06	Corrige Documento: 443083 Glosa:Comision Giro CL1456724092				76981	0	14626	91607	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	377	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 9:59:07	Corrige Documento: 601912 Glosa:Comision Giro CL1394097592				95253	0	18098	113351	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	376	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 9:55:06	Corrige Documento: 600898 Glosa:Comision Giro CL1377987392				183016	0	34773	217789	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	412	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 12:30:07	Corrige Documento: 444044 Glosa:Comision Giro CL1519993992				150433	0	28582	179015	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	407	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 12:05:09	Corrige Documento: 631551 Glosa:Comision Giro CL1877026092				123407	0	23447	146854	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	419	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 13:10:07	Corrige Documento: 453213 Glosa:Comision Giro CL1956071692				61586	0	11701	73287	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	448	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 16:57:08	Corrige Documento: 920901 Glosa:Comision Giro CL1956134892				99199	0	18848	118047	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	378	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 10:04:06	Corrige Documento: 604642 Glosa:Comision Giro CL1437360492				147891	0	28099	175990	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	386	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 10:39:08	Corrige Documento: 387057 Glosa:Comision Giro CL1269232192				113531	0	21571	135102	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	387	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 10:44:07	Corrige Documento: 388071 Glosa:Comision Giro CL1291018092				164317	0	31220	195537	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	394	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 11:18:07	Corrige Documento: 520332 Glosa:Comision Giro CL1402284692				47273	0	8982	56255	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	413	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 12:34:09	Corrige Documento: 446148 Glosa:Comision Giro CL1616416892				152373	0	28951	181324	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	418	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 13:05:07	Corrige Documento: 455729 Glosa:Comision Giro CL2099663192				107897	0	20500	128397	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	442	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 16:03:09	Corrige Documento: 530464 Glosa:Comision Giro CL2001225592				104377	0	19832	124209	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	423	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 13:25:08	Corrige Documento: 900041 Glosa:Comision Giro CL1560040692				88826	0	16877	105703	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	440	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 15:52:08	Corrige Documento: 527737 Glosa:Comision Giro CL1843990892				140522	0	26699	167221	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	434	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 14:57:07	Corrige Documento: 920925 Glosa:Comision Giro CL1956442692				119675	0	22738	142413	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	436	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 15:09:08	Corrige Documento: 924642 Glosa:Comision Giro CL2034984792				108543	0	20623	129166	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	444	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 16:13:09	Corrige Documento: 640127 Glosa:Comision Giro CL2014396892				244868	0	46525	291393	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	371	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 9:39:06	Corrige Documento: 518457 Glosa:Comision Giro CL1288196092				166885	0	31708	198593	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	374	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 9:49:06	Corrige Documento: 295103 Glosa:Comision Giro CL1267595592				130661	0	24826	155487	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	379	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 10:07:08	Corrige Documento: 606965 Glosa:Comision Giro CL1505713992				116848	0	22201	139049	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	401	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 11:42:09	Corrige Documento: 617800 Glosa:Comision Giro CL1668707692				107821	0	20486	128307	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	415	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 12:43:09	Corrige Documento: 448788 Glosa:Comision Giro CL1756322492				160459	0	30487	190946	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	414	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 12:39:10	Corrige Documento: 447284 Glosa:Comision Giro CL1678669792				85186	0	16185	101371	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	425	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 13:35:07	Corrige Documento: 903384 Glosa:Comision Giro CL1612345192				159229	0	30254	189483	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	430	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 14:06:07	Corrige Documento: 912438 Glosa:Comision Giro CL1801910492				177769	0	33776	211545	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	432	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 14:43:08	Corrige Documento: 915635 Glosa:Comision Giro CL1859156092				95260	0	18099	113359	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	431	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 14:32:09	Corrige Documento: 913849 Glosa:Comision Giro CL1825643792				122264	0	23230	145494	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	437	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 15:35:08	Corrige Documento: 522606 Glosa:Comision Giro CL1567621292				165426	0	31431	196857	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	451	31-08-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-08-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-09-2016 17:16:08	Corrige Documento: 531513 Glosa:Comision Giro CL2095207792				138123	0	26243	164366	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	368	31-07-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-07-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	22-08-2016 12:24:53	Corrige Documento: 391382 Glosa:Comision Giro CL1366294592				314472	0	59750	374222	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	367	30-06-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-06-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-07-2016 18:04:34	Corrige Documento: 388408 Glosa:Comision Giro CL1298008192				267598	0	50844	318442	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	363	30-06-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-06-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-07-2016 17:09:35	Corrige Documento: 440191 Glosa:Comision Giro CL1309872392				113290	0	21525	134815	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	362	30-06-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-06-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-07-2016 17:07:35	Corrige Documento: 439063 Glosa:Comision Giro CL1260124592				119484	0	22702	142186	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	361	30-06-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-06-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-07-2016 17:05:35	Corrige Documento: 606314 Glosa:Comision Giro CL1492106592				62976	0	11965	74941	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	359	30-06-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-06-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-07-2016 17:01:35	Corrige Documento: 299547 Glosa:Comision Giro CL1348392892				192297	0	36536	228833	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	357	30-06-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-06-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-07-2016 16:58:35	Corrige Documento: 291376 Glosa:Comision Giro CL1220275092				143197	0	27207	170404	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	366	30-06-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-06-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-07-2016 17:21:35	Corrige Documento: 386198 Glosa:Comision Giro CL1256773792				188191	0	35756	223947	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	358	30-06-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-06-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-07-2016 17:00:34	Corrige Documento: 296075 Glosa:Comision Giro CL1280792892				161594	0	30703	192297	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	365	30-06-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-06-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-07-2016 17:16:35	Corrige Documento: 384190 Glosa:Comision Giro CL1221239592				182487	0	34672	217159	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	360	30-06-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-06-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-07-2016 17:03:34	Corrige Documento: 603232 Glosa:Comision Giro CL1413617992				141104	0	26810	167914	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	364	30-06-2016	76134934-1	RIA Chile Servicios Financieros SPA	30-06-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-07-2016 17:12:35	Corrige Documento: 442271 Glosa:Comision Giro CL1417069692				73534	0	13972	87506	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	320	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-06-2016 22:12:42	Corrige Documento: 289853 Glosa:Comision Giro CL1192952992				238580	0	45330	283910	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	327	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 10:43:45	Corrige Documento: 376530 Glosa:Comision Giro CL1060411092				87422	0	16610	104032	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	355	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 12:21:47	Corrige Documento: 514510 Glosa:Comision Giro CL1017385392				94343	0	17925	112268	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	347	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 11:46:46	Corrige Documento: 370955 Glosa:Comision Giro CL944108792				69115	0	13132	82247	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	339	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 11:17:46	Corrige Documento: 284013 Glosa:Comision Giro CL1060399092				106468	0	20229	126697	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	322	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-06-2016 22:15:42	Corrige Documento: 433930 Glosa:Comision Giro CL1008660592				74044	0	14068	88112	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	321	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-06-2016 22:13:42	Corrige Documento: 276911 Glosa:Comision Giro CL938158292				159433	0	30292	189725	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	342	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 11:27:46	Corrige Documento: 290603 Glosa:Comision Giro CL1209904992				96832	0	18398	115230	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	332	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 10:57:46	Corrige Documento: 373314 Glosa:Comision Giro CL984476292				96887	0	18408	115295	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	354	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 12:16:46	Corrige Documento: 513069 Glosa:Comision Giro CL942416092				95626	0	18169	113795	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	330	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 10:52:45	Corrige Documento: 382580 Glosa:Comision Giro CL1183917992				107814	0	20485	128299	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	340	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 11:20:22	Corrige Documento: 286334 Glosa:Comision Giro CL1104297792				302894	0	57550	360444	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	337	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 11:11:46	Corrige Documento: 280873 Glosa:Comision Giro CL989294192				108327	0	20582	128909	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	338	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 11:14:46	Corrige Documento: 282469 Glosa:Comision Giro CL1022726992				167647	0	31853	199500	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	345	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 11:38:46	Corrige Documento: 435602 Glosa:Comision Giro CL1089029292				124461	0	23648	148109	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	348	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 11:50:46	Corrige Documento: 373459 Glosa:Comision Giro CL986071692				120410	0	22878	143288	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	352	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 12:08:47	Corrige Documento: 380575 Glosa:Comision Giro CL1137442492				219325	0	41672	260997	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	356	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 12:26:47	Corrige Documento: 515907 Glosa:Comision Giro CL1114796492				127443	0	24214	151657	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	325	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-06-2016 22:21:42	Corrige Documento: 432776 Glosa:Comision Giro CL958787292				88074	0	16734	104808	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	323	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-06-2016 22:18:22	Corrige Documento: 435689 Glosa:Comision Giro CL1095130792				215696	0	40982	256678	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	319	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	17-06-2016 22:11:42	Corrige Documento: 286123 Glosa:Comision Giro CL1098092292				185522	0	35249	220771	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
61	328	31-05-2016	76134934-1	RIA Chile Servicios Financieros SPA	31-05-2016		76134934-1	RIA Chile Servicios Financieros SPA	contabilidadchile@riafinancial.com	20-06-2016 10:47:45	Corrige Documento: 378387 Glosa:Comision Giro CL1093163992				137656	0	26155	163811	RIA Chile Servicios Financieros SPA	Con reparos	Indefinido	Si	Indefinido	No
